Column1;Column2
SN-0A5D76-27;SN-58E971-2Y
SN-37710F-KY;SN-FE9945-97
SN-37710F-KY;SN-284812-37
SN-D9276E-37;SN-24973D-VY
SN-D9276E-37;SN-A41B07-V7
SN-BDF8C8-3Y;SN-649A88-17
SN-BDF8C8-3Y;SN-55A78F-XY
SN-B3A1AB-LY;SN-48AE64-1Y
SN-B3A1AB-LY;SN-0E7C7C-27
SN-1D16CC-X7;SN-28FD87-3Y
SN-1D16CC-X7;SN-633456-XY
SN-B7083E-37;SN-1AEA1F-2Y
SN-B7083E-37;SN-4ECFD3-KY
SN-0700F5-JY;SN-EAF1D3-37
SN-0700F5-JY;SN-C705D8-VY
SN-A4BAFB-EY;SN-05B63A-27
SN-A4BAFB-EY;SN-F42253-3Y
SN-FCD3BC-J7;SN-1BE619-X7
SN-FCD3BC-J7;SN-1E7D01-LY
SN-74C2FA-9Y;SN-DB6E8F-8Y
SN-74C2FA-9Y;SN-87AB4A-2Y
SN-FBC6B6-87;SN-0EA606-XY
SN-FBC6B6-87;SN-13F765-27
SN-A8B646-27;SN-649474-J7
SN-A8B646-27;SN-F10809-XY
SN-E100C7-KY;SN-975F61-1Y
SN-E100C7-KY;SN-933DB9-JY
SN-D04B1C-XY;SN-FD9745-8Y
SN-D04B1C-XY;SN-0BD8E2-JY
SN-DEF519-1Y;SN-E38170-EY
SN-DEF519-1Y;SN-E14231-E7
SN-6FE7D3-VY;SN-DD0A19-J7
SN-6FE7D3-VY;SN-4FD5BC-JY
SN-0221DB-97;SN-B6A74D-9Y
SN-0221DB-97;SN-DDFEAB-9Y
SN-00017B-V7;SN-5DD130-87
SN-00017B-V7;SN-3711BD-9Y
SN-312A65-WY;SN-C5DC28-27
SN-312A65-WY;SN-8B605A-XY
SN-FAC506-V7;SN-76C958-27
SN-FAC506-V7;SN-313D3F-KY
SN-B8BBE3-EY;SN-CAD2E0-2Y
SN-6AD82E-VY;SN-4021A8-XY
SN-102D14-2Y;SN-604ACF-X7
SN-102D14-2Y;SN-21BC69-XY
SN-FAB138-XY;SN-99D3C0-LY
SN-FAB138-XY;SN-F59B96-VY
SN-098631-XY;SN-DFE127-XY
SN-098631-XY;SN-88B395-V7
SN-252DDA-1Y;SN-2E9C92-9Y
SN-252DDA-1Y;SN-1AE19C-V7
SN-B3FBB5-97;SN-64F612-XY
SN-B3FBB5-97;SN-4F5EF0-KY
SN-9F7C88-V7;SN-EC3034-37
SN-9F7C88-V7;SN-CA4395-17
SN-E26E81-WY;SN-8CF1EB-KY
SN-E26E81-WY;SN-69D24B-XY
SN-24F1B3-V7;SN-6754E5-27
SN-24F1B3-V7;SN-33BC43-37
SN-FA0294-JY;SN-766E87-9Y
SN-FA0294-JY;SN-0D6909-KY
SN-24133F-EY;SN-D076DE-3Y
SN-24133F-EY;SN-33F5E5-LY
SN-B456EA-VY;SN-1C8362-X7
SN-B456EA-VY;SN-9D5B4D-XY
SN-3601F7-J7;SN-7D3838-9Y
SN-21B0B2-JY;SN-B58ACB-EY
SN-76ABA6-J7;SN-99F259-JY
SN-751592-9Y;SN-CB26AE-87
SN-FDEB27-V7;SN-C45546-27
SN-CC9C0E-EY;SN-22CB63-EY
SN-C1C39B-V7;SN-FCBB28-87
SN-795E18-87;SN-715CCD-3Y
SN-318EDA-1Y;SN-7B3A6F-3Y
SN-94A86E-EY;SN-FAAE80-J7
SN-56E885-J7;SN-84D502-J7
SN-9B1F65-XY;SN-472FFE-37
SN-534B42-V7;SN-0193AB-J7
SN-B23F30-JY;SN-E4D1E2-LY
SN-8BAE36-87;SN-E6FB98-V7
SN-18B805-9Y;SN-60FA38-27
SN-85CA87-J7;SN-6F3362-97
SN-6ABD83-X7;SN-BC6941-1Y
SN-B8E7BA-37;SN-CFEA3D-VY
SN-87059F-3Y;SN-9C2F74-X7
SN-FD4B02-LY;SN-A3A420-WY
SN-D99C56-X7;SN-186805-XY
SN-AA0C69-87;SN-816228-KY
SN-A13C29-V7;SN-0436FF-V7
SN-3BCC65-LY;SN-C795DA-27
SN-D81FCE-X7;SN-CF5122-17
SN-DB3CAC-3Y;SN-E70E53-VY
SN-4F032D-JY;SN-96BF67-JY
SN-961E01-WY;SN-CB4AA5-3Y
SN-B4C7DE-1Y;SN-F43674-V7
SN-E887DF-VY;SN-EB9BD1-VY
SN-907FA3-V7;SN-539BFA-1Y
SN-1FD6CE-JY;SN-03DD03-97
SN-38B007-EY;SN-FD949D-WY
SN-36581C-LY;SN-4A8213-VY
SN-7C9094-2Y;SN-585102-X7
SN-BF1D68-WY;SN-7E7E9A-3Y
SN-828C66-X7;SN-10F09C-X7
SN-373894-JY;SN-04033E-97
SN-D3DDDA-LY;SN-F40CF5-J7
SN-C69474-XY;SN-68B73D-V7
SN-02B13F-97;SN-E3251B-EY
SN-C080E1-V7;SN-4372AE-87
SN-E5D53E-2Y;SN-160118-XY
SN-711600-XY;SN-84A506-XY
SN-E7D3AD-VY;SN-A94642-LY
SN-C85B17-XY;SN-4937A3-JY
SN-88D948-97;SN-E2BD87-X7
SN-D14C26-J7;SN-D35A74-VY
SN-D14C26-J7;SN-1C3440-XY
SN-7EE668-1Y;SN-66C5F8-V7
SN-F7C012-JY;SN-CD8DCE-9Y
SN-2D349F-EY;SN-15CB29-9Y
SN-2A1662-J7;SN-8368F1-2Y
SN-02941E-J7;SN-B95D79-27
SN-02941E-J7;SN-311835-LY
SN-5396A9-27;SN-F22609-V7
SN-6C7259-XY;SN-D4B8C2-KY
SN-B44806-1Y;SN-F0DB1A-1Y
SN-68E5FB-17;SN-82B604-VY
SN-68E5FB-17;SN-8812BD-KY
SN-669601-EY;SN-704AE7-LY
SN-CEDEDD-3Y;SN-5A57B7-87
SN-4CC459-WY;SN-0061DF-XY
SN-28D322-V7;SN-7E1B85-XY
SN-23F138-27;SN-02C3CE-J7
SN-241169-V7;SN-FBEDD6-3Y
SN-D5D887-V7;SN-FF0723-J7
SN-7095FE-XY;SN-85A7D4-XY
SN-7095FE-XY;SN-DB63D4-W7
SN-0B8AEC-JY;SN-101473-KY
SN-C0CF4B-3Y;SN-D53596-XY
SN-5576D2-3Y;SN-66DF35-1Y
SN-BA85D9-KY;SN-892EEE-V7
SN-DF1857-E7;SN-8207B6-VY
SN-3817E1-97;SN-607DC3-E7
SN-4DAD4E-97;SN-38C0DA-17
SN-4DAD4E-97;SN-647CC0-97
SN-B588F3-KY;SN-DD69AE-X7
SN-A83C56-V7;SN-A23041-8Y
SN-D88C38-JY;SN-3F5D7F-27
SN-766D82-X7;SN-ED0646-JY
SN-6A5933-KY;SN-60B540-WY
SN-A55515-2Y;SN-E256DC-V7
SN-4E73BB-XY;SN-39E064-V7
SN-DEB282-X7;SN-2A0D4D-VY
SN-E28201-LY;SN-2547E3-WY
SN-6A510F-3Y;SN-F83BDE-LY
SN-B5220B-WY;SN-903AE9-37
SN-4205E4-KY;SN-A23451-97
SN-366698-3Y;SN-5DABE4-27
SN-6B9C16-J7;SN-6FBD12-KY
SN-577F63-27;SN-374CC6-3Y
SN-81B3CD-EY;SN-7189F6-J7
SN-77C05A-VY;SN-3B1ABC-V7
SN-B52297-97;SN-66A042-37
SN-07A99C-2Y;SN-CCA20D-V7
SN-CA7387-97;SN-04811A-87
SN-CA7387-97;SN-068910-WY
SN-39139F-V7;SN-A59DCE-3Y
SN-FC0162-LY;SN-5A9F3D-WY
SN-02006F-JY;SN-0C4D4A-1Y
SN-F81834-KY;SN-58D66A-V7
SN-87290B-EY;SN-CE0658-J7
SN-88F703-XY;SN-3A01FE-37
SN-B1926F-27;SN-B5704C-JY
SN-1824A9-97;SN-BF205E-X7
SN-9A11CD-87;SN-F23360-1Y
SN-861FF3-X7;SN-AF5FAD-J7
SN-E85C3A-KY;SN-EB018D-37
SN-129F04-XY;SN-71CF5E-X7
SN-C607D5-37;SN-65D5FC-XY
SN-CDE33B-X7;SN-565274-87
SN-195DB9-V7;SN-693B68-87
SN-391E5E-KY;SN-CA207D-KY
SN-D08684-VY;SN-32E6C3-V7
SN-1E2F81-XY;SN-998AD9-JY
SN-BC2C5B-JY;SN-5D4BAE-37
SN-B9EA92-XY;SN-71D511-LY
SN-43B012-87;SN-1E0C6D-EY
SN-8C9E6C-27;SN-6DD42A-3Y
SN-E56A43-EY;SN-7A0A50-3Y
SN-A2980E-J7;SN-3E55F5-JY
SN-926A98-9Y;SN-F23A61-XY
SN-1723CD-XY;SN-0F7D4C-87
SN-1723CD-XY;SN-AD6413-XY
SN-9283FE-1Y;SN-FC5251-XY
SN-9283FE-1Y;SN-7A0666-WY
SN-C10C80-VY;SN-4F3835-97
SN-C10C80-VY;SN-130264-2Y
SN-CCC819-97;SN-356030-1Y
SN-CCC819-97;SN-AB7F37-1Y
SN-437553-V7;SN-ED1295-LY
SN-437553-V7;SN-37F11E-V7
SN-51004C-WY;SN-CB9A7C-X7
SN-51004C-WY;SN-7333FB-EY
SN-4F62A5-V7;SN-9DB054-J7
SN-4F62A5-V7;SN-44E148-3Y
SN-56B051-JY;SN-5A46FF-37
SN-56B051-JY;SN-8A6E7A-2Y
SN-804B91-EY;SN-AE2C95-KY
SN-804B91-EY;SN-9FB22D-XY
SN-142192-27;SN-AB6E07-27
SN-9CC90B-V7;SN-FBDF75-VY
SN-733DDE-KY;SN-5C33F9-97
SN-41C1F8-87;SN-63CC00-KY
SN-B1D4CC-V7;SN-0223AB-9Y
SN-B1D4CC-V7;SN-CEDACD-JY
SN-10885E-V7;SN-F48540-3Y
SN-BDDF99-WY;SN-46EE7A-XY
SN-610D4B-87;SN-08AC5C-1Y
SN-E17C88-KY;SN-20DAD3-V7
SN-5F5B96-X7;SN-C46E7E-97
SN-5F5B96-X7;SN-406ADB-JY
SN-323121-1Y;SN-51CA76-KY
SN-923F0E-JY;SN-813FF1-VY
SN-EE9F6B-2Y;SN-E3C910-9Y
SN-57DAB8-87;SN-DD14DA-J7
SN-4C6B5A-LY;SN-B3D921-87
SN-933DF4-3Y;SN-F58DCE-XY
SN-FE68D8-X7;SN-45EB11-9Y
SN-88D7DA-X7;SN-441BE6-JY
SN-04BE1D-X7;SN-AED85E-3Y
SN-48BF07-WY;SN-16B5D8-EY
SN-CA0903-17;SN-E1E987-XY
SN-AE2ADE-EY;SN-A436AA-2Y
SN-28237E-XY;SN-A1CFDB-1Y
SN-C02F1C-1Y;SN-8EA5BF-KY
SN-CEA805-2Y;SN-4B23DC-37
SN-A46781-9Y;SN-A1FF3C-9Y
SN-CBB23D-WY;SN-543988-97
SN-73C108-LY;SN-64A022-87
SN-08AEF7-VY;SN-D04B24-3Y
SN-6E0C92-JY;SN-72D28D-97
SN-11B18D-2Y;SN-82B758-97
SN-11B18D-2Y;SN-28597A-X7
SN-989492-VY;SN-A3DE0B-1Y
SN-989492-VY;SN-B0A16D-9Y
SN-ED5E2E-WY;SN-6E7B56-2Y
SN-ED5E2E-WY;SN-CF2F07-XY
SN-872604-V7;SN-881831-LY
SN-872604-V7;SN-FA4985-V7
SN-D1C6B5-JY;SN-E4A7F0-97
SN-D1C6B5-JY;SN-72B24A-X7
SN-7CD596-EY;SN-4EFDA4-X7
SN-7CD596-EY;SN-C5131F-3Y
SN-E6F6F7-J7;SN-DD3D14-37
SN-E6F6F7-J7;SN-F65120-XY
SN-559EAA-9Y;SN-E4F0F8-1Y
SN-559EAA-9Y;SN-192F20-KY
SN-A23AAF-87;SN-32411B-27
SN-A23AAF-87;SN-217E74-X7
SN-217965-XY;SN-587412-LY
SN-217965-XY;SN-029441-VY
SN-50F2D7-V7;SN-02D41C-XY
SN-50F2D7-V7;SN-7845AE-LY
SN-D1E637-17;SN-A78426-W7
SN-D1E637-17;SN-F0DE9C-V7
SN-4CA2F2-97;SN-EF6510-XY
SN-4CA2F2-97;SN-F1FC39-XY
SN-66B543-J7;SN-C2F93A-1Y
SN-D316A9-XY;SN-191AD9-WY
SN-D316A9-XY;SN-762D6B-VY
SN-B5FE46-J7;SN-FBC576-X7
SN-E5E291-87;SN-CF9F50-V7
SN-E5E291-87;SN-37D39D-WY
SN-5F7891-27;SN-6C4C11-97
SN-5F7891-27;SN-35E7DE-VY
SN-16260E-KY;SN-1DC0D9-V7
SN-16260E-KY;SN-39D43F-VY
SN-D25325-37;SN-0586D1-37
SN-D25325-37;SN-17A9A8-1Y
SN-15255F-3Y;SN-AA0353-KY
SN-15255F-3Y;SN-F8D822-XY
SN-E40398-X7;SN-20C385-LY
SN-E40398-X7;SN-203088-J7
SN-412279-LY;SN-A27720-EY
SN-412279-LY;SN-CA5C65-2Y
SN-7BE603-2Y;SN-2D1D5F-1Y
SN-7BE603-2Y;SN-AACD6C-V7
SN-7555CB-27;SN-70994B-X7
SN-CE36F8-KY;SN-2423F0-VY
SN-10B622-27;SN-5E8CD9-87
SN-CC94B8-9Y;SN-A52FA8-27
SN-CC94B8-9Y;SN-6E9E09-97
SN-F390C6-87;SN-DA2392-WY
SN-F390C6-87;SN-8995C6-WY
SN-A999FA-37;SN-6B4F99-LY
SN-A999FA-37;SN-744B22-JY
SN-2B44C6-3Y;SN-B8F3D5-87
SN-2B44C6-3Y;SN-95153D-V7
SN-58111C-J7;SN-ABCA22-9Y
SN-58111C-J7;SN-CD20AA-VY
SN-801C82-27;SN-3ECB8D-97
SN-801C82-27;SN-4121A7-J7
SN-B91512-V7;SN-83A2DD-JY
